case_id,method,n_components,n_fp_components,n_fp_rejected,n_fp_accepted,threshold_used,min_fp_shape_score,max_fp_shape_score
BraTS-GLI-00533-100,gmm_T1c,1,1,1,0,0.5396369041183476,0.04232165648171353,0.04232165648171353
BraTS-GLI-00533-100,variational_spline,1,1,1,0,0.5396369041183476,0.04232165648171353,0.04232165648171353
BraTS-GLI-02078-100,gmm_T1c,1,1,1,0,0.5396369041183476,0.048166993117558704,0.048166993117558704
BraTS-GLI-02078-100,variational_spline,1,1,1,0,0.5396369041183476,0.048166993117558704,0.048166993117558704
