threshold,train_tpr,train_tnr,train_balanced_accuracy,train_fp_accept_rate,train_fn_rate,threshold_policy,feasible_tpr95,train_auc,train_n_true_et_components,train_n_fp_components,coef_log10_isoperimetric,coef_radius_over_bbox_diag,coef_radius_over_equiv_sphere,coef_log1p_eroded_subcomponents,intercept,holdout_fold
0.5530794707693413,0.9735099337748344,1.0,0.9867549668874172,0.0,0.026490066225165563,max_balanced_accuracy_with_tpr_ge_0.95,True,0.9986754966887417,151,125,3.6091396979243067,1.6318356710394257,0.9592299312090962,-0.6975463687256127,1.909893358444163,0
0.5255652568220824,0.9736842105263158,1.0,0.986842105263158,0.0,0.02631578947368421,max_balanced_accuracy_with_tpr_ge_0.95,True,0.9989121425611273,152,127,3.607754306884321,1.7206935484087424,0.8919059776184477,-0.5857154921795087,1.8882096672829911,1
0.5396369041183476,0.9795918367346939,1.0,0.9897959183673469,0.0,0.02040816326530612,max_balanced_accuracy_with_tpr_ge_0.95,True,0.9991836734693877,147,125,3.3323947523397903,1.9123120285985318,1.1261153297498803,-0.8575520448215993,2.0695669122931286,2
0.5309848428280338,0.9785714285714285,1.0,0.9892857142857143,0.0,0.02142857142857143,max_balanced_accuracy_with_tpr_ge_0.95,True,0.9985049833887043,140,129,3.6223260655107183,1.6337993435963694,0.94326378471132,-0.7915364861354229,1.595860452665162,3
0.5518172876195343,0.9769230769230769,1.0,0.9884615384615385,0.0,0.023076923076923078,max_balanced_accuracy_with_tpr_ge_0.95,True,0.9994082840236687,130,130,3.544447675558338,1.6710949048747819,0.9357208379766628,-0.9307198381605857,1.383629553558087,4
