case_id,metodo,variante,multimodal,et_presente,dice,jaccard,sensibilidad,especificidad,pred_voxeles
BraTS-GLI-02062-100,Otsu,sub_morf,False,True,0.0,0.0,0.0,0.9981502693224487,13355
BraTS-GLI-02062-100,RegionGrowing,base,False,True,0.2171344165435746,0.12178956089478045,0.1384180790960452,0.9999799168140587,292
BraTS-GLI-02062-100,RegionGrowing,morf,False,True,0.24028268551236748,0.13654618473895583,0.160075329566855,0.9999746536342948,353
BraTS-GLI-02062-100,RegionGrowing,sub,False,True,0.17052980132450332,0.09321266968325792,0.09698681732580038,0.9999940442965829,146
BraTS-GLI-02062-100,RegionGrowing,sub_morf,False,True,0.18578352180936994,0.10240427426536064,0.10828625235404897,0.9999915512114316,176
BraTS-GLI-02062-100,Watershed,base,False,True,0.08812949640287769,0.04609595484477893,0.046139359698681735,0.9999998614952693,50
BraTS-GLI-02062-100,Watershed,morf,False,True,0.08812949640287769,0.04609595484477893,0.046139359698681735,0.9999998614952693,50
BraTS-GLI-02062-100,Watershed,sub,False,True,0.05474452554744526,0.028142589118198873,0.02824858757062147,0.9999994459810775,34
BraTS-GLI-02062-100,Watershed,sub_morf,False,True,0.05474452554744526,0.028142589118198873,0.02824858757062147,0.9999994459810775,34
BraTS-GLI-02062-100,GMM_multimodal,base,True,True,0.02615476904619076,0.01325066861171894,0.7184557438794726,0.9921717126248447,57283
BraTS-GLI-02062-100,GMM_multimodal,morf,True,True,0.02277585317314071,0.01151910531220876,0.8728813559322034,0.9890009238265532,80340
BraTS-GLI-02063-102,Otsu,base,False,True,0.16983087995734977,0.09279518384256862,0.5958021612635079,0.9963853651911942,28951
BraTS-GLI-02063-102,Otsu,morf,False,True,0.0,0.0,0.0,0.996572443744786,24734
BraTS-GLI-02063-102,Otsu,sub,False,True,0.14289402825421416,0.07694446651306903,0.40253532834580213,0.9971783011050107,22299
BraTS-GLI-02063-102,Otsu,sub_morf,False,True,0.0,0.0,0.0,0.9978541397019492,15485
BraTS-GLI-02063-102,RegionGrowing,base,False,True,0.2831669044222539,0.16493560448691316,0.16500415627597673,0.9999997228465872,796
BraTS-GLI-02063-102,RegionGrowing,morf,False,True,0.293210423683744,0.17179061071873702,0.17186201163757273,0.9999997228465872,829
